Profundidad,Densidad Aparente,Gamma Ray,Porosidad Neutrón,Resistividad Profunda,Resistividad Media
3684.1664,2.2074,31.598,25.6904,0.4048,0.4649
3684.3188,2.2094,28.8838,25.0401,0.3951,0.4581
3684.4712,2.203,32.1181,25.3519,0.3883,0.4524
3684.6236,2.1973,30.2105,25.9389,0.3847,0.4474
3684.776,2.1889,30.9733,24.1025,0.3838,0.4428
3684.9284,2.1787,29.6161,24.4102,0.3811,0.4491
3685.0808,2.1704,29.5531,27.3547,0.3854,0.4403
3685.2332,2.1677,34.0679,25.5592,0.3849,0.4357
3685.3856,2.1673,32.682,29.1148,0.3823,0.448
3685.538,2.1687,26.8798,30.3957,0.3784,0.4508
3685.6904,2.1702,34.8597,28.3139,0.3779,0.4511
3685.8428,2.1722,39.3885,26.1645,0.3812,0.4527
3685.9952,2.1698,34.6174,26.9554,0.3873,0.462
3686.1476,2.164,29.8279,26.8561,0.3929,0.4663
3686.3,2.1646,32.4956,31.3501,0.3901,0.4755
3686.4524,2.1776,33.9595,30.3627,0.3856,0.4748
3686.6048,2.1916,33.6862,21.9238,0.3875,0.4742
3686.7572,2.2014,29.5611,20.1803,0.3921,0.4727
3686.9096,2.2107,28.4232,19.0796,0.3924,0.4699
3687.062,2.2208,35.1586,13.8008,0.3981,0.4913
3687.2144,2.2422,33.1408,7.713,0.4198,0.5518
3687.3668,2.3067,29.3122,6.0937,0.4522,0.6552
3687.5192,2.4277,28.5093,5.8445,0.4886,0.7948
3687.6716,2.5357,24.7044,6.2128,0.5396,0.8475
3687.824,2.5788,26.542,5.792,0.5975,0.8475
3687.9764,2.5836,26.6578,6.6839,0.6466,0.8566
3688.1288,2.5873,27.3325,7.8838,0.7054,0.903
3688.2812,2.5817,28.4223,9.1974,0.6431,0.8428
3688.4336,2.5625,23.5429,12.4946,0.5224,0.7104
3688.586,2.5181,28.3952,11.6837,0.4283,0.6145
3688.7384,2.4271,23.3802,23.3975,0.3691,0.5334
3688.8908,2.3142,28.6611,24.3313,0.3619,0.4924
3689.0432,2.2259,32.7329,25.4305,0.3611,0.4635
3689.1956,2.1922,35.6779,23.0094,0.3598,0.4433
3689.348,2.1792,25.963,27.9204,0.3577,0.4351
3689.5004,2.1741,26.9086,27.7616,0.3614,0.441
3689.6528,2.1773,34.7526,25.2946,0.3634,0.4504
3689.8052,2.1857,35.5539,27.1299,0.3616,0.4461
3689.9576,2.1977,37.6232,26.2066,0.3638,0.4454
3690.11,2.2045,33.8884,24.9485,0.3628,0.4454
3690.2624,2.1998,39.9942,22.318,0.3634,0.4454
3690.4148,2.1868,35.3684,29.0042,0.3688,0.4429
3690.5672,2.1764,36.7256,23.0692,0.3773,0.4356
3690.7196,2.1697,32.7081,27.4274,0.3812,0.4351
3690.872,2.1651,30.4061,26.7932,0.3799,0.4339
3691.0244,2.1668,30.1257,25.6821,0.3792,0.432
3691.1768,2.1724,29.4561,31.1672,0.3799,0.4323
3691.3292,2.175,28.2834,26.8542,0.3832,0.4356
3691.4816,2.1749,27.9287,32.9691,0.3811,0.4437
3691.634,2.1722,27.9382,31.0304,0.3849,0.4519
3691.7864,2.1726,33.5069,25.9955,0.3858,0.4478
3691.9388,2.174,32.4014,27.4833,0.3853,0.44
3692.0912,2.1766,27.7695,26.0679,0.3872,0.4347
3692.2436,2.1777,28.9599,26.2426,0.3892,0.4358
3692.396,2.1768,31.1003,31.9968,0.3912,0.46
3692.5484,2.176,31.5508,23.7085,0.3964,0.4779
3692.7008,2.1769,27.3935,22.3654,0.3975,0.4796
3692.8532,2.1806,28.5752,25.6926,0.4014,0.4791
3693.0056,2.181,32.9292,27.4691,0.407,0.4789
3693.158,2.1787,30.2191,25.7922,0.4179,0.48
3693.3104,2.1792,31.1832,28.5062,0.423,0.4813
3693.4628,2.1773,31.0336,28.4914,0.4215,0.476
3693.6152,2.1797,30.9024,27.4621,0.4159,0.4618
3693.7676,2.1846,29.9615,22.6416,0.4052,0.4504
3693.92,2.1832,31.6625,23.9176,0.3982,0.4472
3694.0724,2.1803,32.4537,31.8435,0.3922,0.4425
3694.2248,2.1861,28.7395,24.933,0.3872,0.44
3694.3772,2.1915,28.8873,32.2903,0.3828,0.4391
3694.5296,2.1885,31.1185,25.8811,0.3799,0.4394
3694.682,2.1879,32.5001,29.5282,0.3787,0.4395
3694.8344,2.1955,30.6938,27.861,0.3784,0.4404
3694.9868,2.1935,25.5361,23.5681,0.3789,0.4424
3695.1392,2.191,26.8737,25.1975,0.3793,0.4444
3695.2916,2.1886,25.1416,25.6218,0.3804,0.4506
3695.444,2.1849,29.1294,23.4783,0.3831,0.4535
3695.5964,2.1865,29.5584,26.1361,0.3826,0.455
3695.7488,2.183,29.0148,28.0343,0.3822,0.4566
3695.9012,2.1813,26.0759,25.4114,0.3822,0.4569
3696.0536,2.1842,28.5892,29.8951,0.3807,0.4562
3696.206,2.1819,31.2494,27.3183,0.3813,0.455
3696.3584,2.1736,30.0741,21.8954,0.3851,0.4561
3696.5108,2.1659,26.2924,22.7022,0.3882,0.4619
3696.6632,2.1645,30.6412,26.0846,0.3835,0.4709
3696.8156,2.1656,32.7711,25.3349,0.3827,0.4724
3696.968,2.1726,31.2313,25.9463,0.3825,0.4729
3697.1204,2.1735,24.0535,28.5337,0.3825,0.4715
3697.2728,2.1683,23.2905,28.4096,0.3862,0.4642
3697.4252,2.1642,24.5704,26.2146,0.3809,0.4562
3697.5776,2.165,28.5926,22.3202,0.3815,0.4565
3697.73,2.1664,30.4569,26.4962,0.3808,0.4529
3697.8824,2.1635,29.8084,27.6689,0.3798,0.4645
3698.0348,2.1603,27.3413,26.8505,0.3808,0.4666
3698.1872,2.1609,28.6801,25.0289,0.3835,0.4667
3698.3396,2.162,30.8702,29.5298,0.3886,0.4662
3698.492,2.1658,30.9664,29.6335,0.3938,0.4657
3698.6444,2.1671,28.3969,26.3773,0.3986,0.4663
3698.7968,2.1626,28.4993,23.835,0.4012,0.4674
3698.9492,2.1565,23.8715,38.8204,0.4036,0.4674
3699.1016,2.1549,26.1169,42.3546,0.4026,0.4672
3699.254,2.1568,24.9745,28.7551,0.3993,0.4643
3699.4064,2.1613,21.7218,29.1611,0.3943,0.4608
3699.5588,2.164,26.1309,24.2095,0.3912,0.4592
3699.7112,2.1666,31.8247,22.6988,0.392,0.4611
3699.8636,2.1749,27.6775,27.3217,0.3981,0.4673
3700.016,2.1792,30.9493,23.0297,0.4004,0.4727
3700.1684,2.1802,27.8075,25.9373,0.4025,0.478
3700.3208,2.1703,31.0465,27.4847,0.4047,0.4816
3700.4732,2.1662,31.3526,32.622,0.4138,0.482
3700.6256,2.1754,26.8912,33.7794,0.442,0.4837
3700.778,2.1898,30.8947,28.9985,0.4688,0.496
3700.9304,2.2119,33.2387,41.871,0.478,0.5382
3701.0828,2.2331,41.5781,54.7977,0.5072,0.5734
3701.2352,2.2418,50.215,61.4531,0.5524,0.6132
3701.3876,2.2577,52.0842,50.0045,0.6123,0.7018
3701.54,2.2852,53.1626,67.1585,0.67,0.731
3701.6924,2.3071,52.6604,42.7246,0.7511,0.7482
3701.8448,2.3084,50.1642,41.8816,0.7763,0.7579
3701.9972,2.2867,51.2969,59.8102,0.7872,0.7323
3702.1496,2.2744,48.9006,64.5151,0.8031,0.7379
3702.302,2.2931,53.7361,67.7745,0.7758,0.7295
3702.4544,2.3041,49.4276,43.1983,0.7733,0.7268
3702.6068,2.3027,47.6824,53.3667,0.776,0.7273
3702.7592,2.3003,54.3057,44.3796,0.7798,0.7334
3702.9116,2.2964,59.6726,50.1735,0.7602,0.7466
3703.064,2.2881,53.1923,59.0215,0.771,0.7505
3703.2164,2.292,62.7167,60.583,0.7944,0.7632
3703.3688,2.3131,60.0179,41.7668,0.7841,0.7506
3703.5212,2.3218,57.2107,58.3514,0.7886,0.7558
3703.6736,2.3086,61.542,61.3223,0.7799,0.7711
3703.826,2.2871,57.2696,43.3921,0.7908,0.7825
3703.9784,2.2716,62.1534,47.1975,0.8132,0.7934
3704.1308,2.2784,54.783,44.5709,0.8106,0.8171
3704.2832,2.2954,42.8599,28.9189,0.8441,0.8173
3704.4356,2.3014,48.8114,31.8718,0.8301,0.8072
3704.588,2.3029,53.7474,43.8445,0.8205,0.8005
3704.7404,2.3,56.9881,29.0484,0.8096,0.7778
3704.8928,2.2934,61.9536,40.5237,0.8082,0.8261
3705.0452,2.2836,68.4483,49.2398,0.7763,0.7776
3705.1976,2.2633,61.0462,51.4242,0.7645,0.7817
3705.35,2.2515,58.4468,40.4463,0.7663,0.6972
3705.5024,2.2427,46.1511,36.636,0.7501,0.7845
3705.6548,2.2358,38.554,31.6285,0.7306,0.8251
3705.8072,2.2318,40.3105,33.2076,0.7779,0.7896
3705.9596,2.2321,39.301,26.0426,0.775,0.7807
3706.112,2.2275,40.7462,26.1708,0.8174,0.7602
3706.2644,2.2274,37.9217,26.1126,0.7865,0.7359
3706.4168,2.242,42.4867,32.9117,0.7953,0.7242
3706.5692,2.2748,50.318,32.0475,0.7575,0.7476
3706.7216,2.319,53.0325,33.745,0.7575,0.6837
3706.874,2.3551,60.0179,54.0983,0.7356,0.6892
3707.0264,2.3558,60.0179,48.0897,0.6781,0.6301
3707.1788,2.3308,48.6569,47.6855,0.6444,0.5904
3707.3312,2.2866,43.0951,31.81,0.5706,0.5402
3707.4836,2.2317,33.1442,36.2395,0.5063,0.5121
3707.636,2.1753,33.1442,31.951,0.445,0.466
3707.7884,2.1265,33.6695,24.83,0.3938,0.4371
3707.9408,2.1051,34.1885,30.9236,0.356,0.412
3708.0932,2.1063,36.0903,33.9557,0.3447,0.3902
3708.2456,2.1147,34.7138,23.8451,0.3295,0.3719
3708.398,2.1226,30.2174,29.6427,0.3184,0.3636
3708.5504,2.1274,31.6639,25.3986,0.3116,0.3587
3708.7028,2.1302,33.6772,26.8478,0.3096,0.3602
3708.8552,2.1328,29.8402,28.6231,0.3108,0.3632
3709.0076,2.1363,32.8506,30.0361,0.3129,0.366
3709.16,2.1433,34.5136,27.7811,0.3213,0.3719
3709.3124,2.1516,35.8316,29.5961,0.336,0.3789
3709.4648,2.1574,35.0494,30.2344,0.3474,0.3971
3709.6172,2.1579,31.8482,29.6508,0.3722,0.4124
3709.7696,2.1613,36.4679,33.035,0.4042,0.426
3709.922,2.1634,42.0387,25.9181,0.435,0.4357
3710.0744,2.1628,42.3401,28.6525,0.4628,0.4466
3710.2268,2.1622,43.1816,34.9345,0.4975,0.4606
3710.3792,2.1641,36.8892,37.8879,0.5237,0.4675
3710.5316,2.1682,27.9576,30.0497,0.5497,0.4646
3710.684,2.1757,36.6487,36.4757,0.5605,0.455
3710.8364,2.1968,28.6653,34.7158,0.5578,0.4342
3710.9888,2.216,30.4131,34.878,0.5423,0.4109
3711.1412,2.2078,31.0814,34.2635,0.4968,0.39
3711.2936,2.1102,31.0594,29.3716,0.4568,0.3715
3711.446,2.0864,28.5296,37.7998,0.4155,0.3514
3711.5984,2.0808,23.6705,32.3004,0.3769,0.3312
3711.7508,2.0742,27.232,37.366,0.3365,0.3161
3711.9032,2.0755,24.0124,29.1346,0.3032,0.3231
3712.0556,2.0763,31.2548,34.9256,0.2916,0.3229
3712.208,2.0802,29.1704,35.218,0.2872,0.3307
3712.3604,2.0967,29.8316,27.5063,0.2971,0.3364
3712.5128,2.117,28.9321,32.7054,0.3085,0.3455
3712.6652,2.1287,27.834,26.8007,0.3153,0.3522
3712.8176,2.1272,29.1923,38.7809,0.3225,0.3701
3712.97,2.1178,28.4153,29.45,0.3295,0.378
3713.1224,2.1166,29.7725,31.215,0.3446,0.3871
3713.2748,2.1176,26.4192,35.1596,0.3534,0.4003
3713.4272,2.1233,27.0537,31.628,0.3628,0.4172
3713.5796,2.1405,31.3816,30.7239,0.3731,0.4303
3713.732,2.144,30.0923,25.6218,0.3848,0.4417
3713.8844,2.1292,26.2632,29.1496,0.4001,0.4519
3714.0368,2.1394,26.8737,25.301,0.4092,0.4604
3714.1892,2.1975,32.153,32.5715,0.4173,0.4661
3714.3416,2.2259,29.8172,30.0949,0.4191,0.4645
3714.494,2.205,27.1027,38.6428,0.4143,0.456
3714.6464,2.1705,23.7259,33.9511,0.4042,0.4446
3714.7988,2.1329,31.8985,31.0554,0.3946,0.4325
3714.9512,2.1184,28.2218,27.3533,0.3854,0.4244
3715.1036,2.1208,30.5172,30.269,0.3767,0.4177
3715.256,2.1283,28.4514,25.4693,0.3702,0.4106
3715.4084,2.1304,23.3903,28.2931,0.366,0.4063
3715.5608,2.1321,30.4569,33.528,0.3635,0.4089
3715.7132,2.1355,23.3395,30.3452,0.3598,0.4073
3715.8656,2.1306,29.1206,35.2624,0.3551,0.4031
3716.018,2.122,30.3942,26.9442,0.3512,0.3981
3716.1704,2.1245,27.7695,29.2552,0.3465,0.3942
3716.3228,2.1297,27.7215,28.0505,0.3472,0.3893
3716.4752,2.1335,29.421,31.7936,0.3449,0.3878
3716.6276,2.1372,34.6353,34.4642,0.3414,0.389
3716.78,2.1396,30.8161,24.7988,0.3445,0.3904
3716.9324,2.1343,29.6633,30.2789,0.3489,0.3941
3717.0848,2.1267,29.8932,34.8657,0.3501,0.3969
3717.2372,2.1198,30.0691,27.0112,0.3521,0.3997
3717.3896,2.1147,30.1323,29.3749,0.3524,0.4005
3717.542,2.1182,27.6555,31.2593,0.3511,0.3979
3717.6944,2.1233,27.0279,25.3789,0.3492,0.3926
3717.8468,2.1214,27.953,32.4877,0.3459,0.3897
3717.9992,2.1236,31.89,36.6671,0.3451,0.3894
3718.1516,2.1305,27.2949,33.8126,0.3441,0.3887
3718.304,2.1276,24.6329,27.4088,0.3435,0.3867
3718.4564,2.1227,30.4569,34.1772,0.3415,0.3841
3718.6088,2.1211,30.4569,25.4329,0.3391,0.3839
3718.7612,2.1207,29.6627,27.027,0.3381,0.3824
3718.9136,2.1162,28.4957,31.7931,0.339,0.3815
3719.066,2.113,29.8732,31.8438,0.3393,0.3789
3719.2184,2.1134,27.912,29.2252,0.3392,0.3799
3719.3708,2.1153,26.6158,30.7834,0.3384,0.3783
3719.5232,2.1158,27.7695,31.2071,0.336,0.3761
3719.6756,2.1075,27.0775,37.6951,0.334,0.3735
3719.828,2.1041,27.5928,29.0767,0.331,0.3689
3719.9804,2.0995,31.3526,28.3376,0.3236,0.3623
3720.1328,2.0996,31.3526,30.7344,0.3133,0.3535
3720.2852,2.0988,29.0655,29.3543,0.3071,0.346
3720.4376,2.0946,27.8377,30.0083,0.3078,0.3428
3720.59,2.0971,29.0515,32.6551,0.311,0.3453
3720.7424,2.1028,27.7905,37.3632,0.3121,0.3494
3720.8948,2.0999,30.0283,29.8984,0.3101,0.3529
3721.0472,2.0955,28.6653,34.2208,0.307,0.3546
3721.1996,2.0969,29.1467,30.5298,0.3054,0.3538
3721.352,2.1041,28.8067,40.6327,0.3056,0.3511
3721.5044,2.1072,26.2668,31.5888,0.3058,0.3475
3721.6568,2.1128,27.3934,32.0037,0.306,0.3452
3721.8092,2.1187,33.6799,36.4268,0.3055,0.3458
3721.9616,2.1136,31.9443,32.2556,0.305,0.3474
3722.114,2.112,28.4356,33.9978,0.3047,0.3495
3722.2664,2.1076,20.4776,29.7248,0.3059,0.3523
3722.4188,2.107,27.4414,26.635,0.3072,0.3552
3722.5712,2.1132,24.379,29.9103,0.3096,0.3581
3722.7236,2.1138,31.4119,30.5006,0.3119,0.3619
3722.876,2.118,25.8298,22.7728,0.3166,0.3662
3723.0284,2.1204,30.3162,28.8306,0.322,0.3693
3723.1808,2.1151,27.35,31.8337,0.3267,0.3702
3723.3332,2.1053,32.6887,33.3472,0.3291,0.3695
3723.4856,2.1029,33.2786,33.5875,0.3284,0.3684
3723.638,2.1018,31.4581,30.3828,0.3272,0.3681
3723.7904,2.1052,30.8249,29.576,0.3259,0.3688
3723.9428,2.1075,27.3851,35.8628,0.3254,0.37
3724.0952,2.1151,29.8978,27.8868,0.3255,0.3712
3724.2476,2.1175,31.3883,30.7669,0.3262,0.3732
3724.4,2.1108,31.2356,32.2131,0.3263,0.3748
3724.5524,2.1068,27.7695,31.3487,0.327,0.3755
3724.7048,2.1161,29.5611,27.5466,0.3279,0.3758
3724.8572,2.1179,26.3348,32.2736,0.3277,0.3748
3725.0096,2.1109,29.2584,30.6266,0.3285,0.3727
3725.162,2.1042,26.3506,33.3527,0.3287,0.3703
3725.3144,2.1014,26.3773,32.8839,0.3284,0.368
3725.4668,2.1019,31.1777,35.9329,0.3268,0.3662
3725.6192,2.0959,29.1346,28.7381,0.3246,0.3652
3725.7716,2.092,30.4409,28.6817,0.3213,0.3638
3725.924,2.0972,27.316,32.4769,0.3174,0.3614
3726.0764,2.1003,28.6653,30.5954,0.3146,0.3602
3726.2288,2.1023,30.5876,35.7767,0.3115,0.3573
3726.3812,2.1006,29.5148,32.834,0.3097,0.3529
3726.5336,2.0945,27.6499,30.1558,0.3059,0.3466
3726.686,2.0984,28.2097,25.8204,0.3032,0.3436
3726.8384,2.1036,33.1442,26.5163,0.2999,0.3417
3726.9908,2.1059,32.5419,28.1699,0.2955,0.3431
3727.1432,2.1061,31.1405,27.2275,0.2926,0.3404
3727.2956,2.1079,30.4601,29.8854,0.2903,0.3394
3727.448,2.1059,29.7938,30.3421,0.2908,0.3385
3727.6004,2.1039,29.5611,37.0532,0.2929,0.3458
3727.7528,2.1054,28.3289,33.9829,0.2942,0.3483
3727.9052,2.1054,27.0683,35.3641,0.2958,0.3499
3728.0576,2.0973,30.0663,31.8011,0.2991,0.3504
3728.21,2.0887,27.0216,34.4535,0.3022,0.3514
3728.3624,2.087,29.1165,30.9038,0.3042,0.3517
3728.5148,2.0873,29.8446,29.4886,0.3046,0.3496
3728.6672,2.0927,32.4469,28.8626,0.3048,0.3466
3728.8196,2.0925,33.4072,32.7413,0.3046,0.3451
3728.972,2.0841,28.9689,28.6555,0.3053,0.3445
3729.1244,2.076,35.8316,32.1426,0.3091,0.344
3729.2768,2.0756,35.8316,33.4441,0.3142,0.3441
3729.4292,2.0817,27.8806,31.7262,0.3173,0.3451
3729.5816,2.0852,28.2384,29.7025,0.3205,0.349
3729.734,2.0871,30.2495,30.032,0.3227,0.3532
3729.8864,2.0929,28.1299,35.4324,0.3249,0.3559
3730.0388,2.098,28.6001,30.7892,0.3261,0.3585
3730.1912,2.1051,28.4763,32.2875,0.3253,0.3588
3730.3436,2.1121,29.8607,24.6665,0.3217,0.3551
3730.496,2.1179,27.913,30.0332,0.3146,0.3503
3730.6484,2.1158,26.8737,31.0484,0.3081,0.3437
3730.8008,2.107,28.6476,28.3577,0.3029,0.3396
3730.9532,2.1045,26.3929,27.9959,0.2984,0.3364
3731.1056,2.1113,30.3838,27.321,0.2914,0.3338
3731.258,2.1151,27.3534,36.5036,0.2889,0.3312
3731.4104,2.1079,26.8283,27.8356,0.2869,0.3294
3731.5628,2.1022,29.5257,30.9264,0.2889,0.3335
3731.7152,2.1017,31.1352,28.2412,0.2934,0.3396
3731.8676,2.1034,31.3345,31.9723,0.2988,0.345
3732.02,2.1044,29.5611,30.4506,0.3015,0.3518
3732.1724,2.1018,29.5611,25.4987,0.3054,0.3581
3732.3248,2.1001,29.4344,30.6279,0.3069,0.3607
3732.4772,2.1,30.4295,28.2885,0.309,0.3603
3732.6296,2.0954,27.9232,36.7502,0.3118,0.3584
3732.782,2.0921,29.2805,31.4974,0.3135,0.3554
3732.9344,2.0908,32.9634,31.0543,0.3124,0.3536
3733.0868,2.0886,29.0374,32.7363,0.3119,0.3512
3733.2392,2.086,30.4569,28.1767,0.3081,0.3496
3733.3916,2.0805,27.7796,33.242,0.3025,0.3463
3733.544,2.0788,32.9534,30.273,0.2984,0.341
3733.6964,2.0754,29.3642,28.98,0.2948,0.3356
3733.8488,2.0706,31.8769,28.0353,0.2909,0.331
3734.0012,2.074,28.8028,28.0353,0.2887,0.3271
3734.1536,2.0825,27.1348,32.8549,0.2877,0.3214
3734.306,2.0841,28.0599,28.3732,0.2878,0.3195
3734.4584,2.0834,32.1426,36.8657,0.2868,0.3191
3734.6108,2.0767,32.5537,34.2666,0.2866,0.3174
3734.7632,2.0622,34.6519,35.4828,0.2859,0.3148
3734.9156,2.0537,30.4709,48.5716,0.2848,0.3132
3735.068,2.0541,29.2514,33.3545,0.2832,0.3121
3735.2204,2.0581,28.8569,42.232,0.2804,0.3095
3735.3728,2.0567,27.0701,29.9829,0.2792,0.3074
3735.5252,2.0536,36.4326,34.7364,0.2779,0.3055
3735.6776,2.0547,30.8349,34.7143,0.2763,0.3036
3735.83,2.0558,28.7042,28.7111,0.2743,0.3009
3735.9824,2.058,26.8737,40.6214,0.2717,0.2983
3736.1348,2.0629,26.978,35.0607,0.2682,0.2987
3736.2872,2.0634,34.6426,35.0379,0.2653,0.2997
3736.4396,2.0643,30.0506,32.2905,0.2625,0.2995
3736.592,2.0708,31.3194,36.1654,0.2598,0.2985
3736.7444,2.0764,30.852,31.383,0.2571,0.2973
3736.8968,2.0808,29.8788,35.4761,0.2535,0.296
3737.0492,2.08,33.1442,38.5146,0.2503,0.2947
3737.2016,2.0736,30.9039,33.7155,0.2507,0.2947
3737.354,2.0684,32.6412,34.2819,0.2536,0.2981
3737.5064,2.0703,31.3227,35.6558,0.2581,0.3027
3737.6588,2.0759,30.4569,40.3407,0.2636,0.309
3737.8112,2.0815,33.5285,43.1477,0.2694,0.3179
3737.9636,2.0819,29.7373,34.828,0.2756,0.3294
3738.116,2.0822,30.7217,25.9461,0.283,0.3416
3738.2684,2.0916,34.1114,29.1625,0.2925,0.3484
3738.4208,2.1088,33.626,32.2585,0.304,0.3514
3738.5732,2.1188,38.3255,38.1609,0.3142,0.3558
3738.7256,2.109,33.3548,30.7962,0.3263,0.3607
3738.878,2.0941,29.5611,31.5688,0.34,0.3673
3739.0304,2.0866,33.8972,32.4564,0.3561,0.3763
3739.1828,2.1015,31.9602,36.7871,0.3667,0.3865
3739.3352,2.1377,36.6005,34.7055,0.3731,0.3994
3739.4876,2.1693,35.5665,35.574,0.3803,0.4184
3739.64,2.2101,38.281,35.1541,0.3908,0.4405
3739.7924,2.2632,43.7621,43.3156,0.4189,0.4697
3739.9448,2.2883,46.1218,52.2001,0.4708,0.5079
3740.0972,2.2804,62.3921,47.5673,0.5315,0.5646
3740.2496,2.2693,60.3416,53.7852,0.5856,0.6118
3740.402,2.2801,64.9824,43.064,0.6326,0.6491
3740.5544,2.3008,63.8274,53.667,0.6637,0.6709
3740.7068,2.3148,59.7875,35.4129,0.6817,0.6882
3740.8592,2.3135,58.1945,40.5836,0.7064,0.7092
3741.0116,2.3145,58.2263,37.1663,0.7086,0.7316
3741.164,2.321,55.5555,41.9147,0.7188,0.7439
3741.3164,2.3191,62.1704,52.7135,0.7466,0.7714
3741.4688,2.3133,70.5056,66.778,0.7643,0.7965
3741.6212,2.2967,61.3529,51.6091,0.7727,0.8113
3741.7736,2.3019,56.4348,36.5267,0.7757,0.8159
3741.926,2.3154,58.031,46.4251,0.7964,0.8379
3742.0784,2.314,58.6174,41.8608,0.8136,0.8611
3742.2308,2.2973,55.6582,40.894,0.8242,0.8698
3742.3832,2.2831,51.9558,34.4295,0.8312,0.8808
3742.5356,2.282,49.6105,42.957,0.8269,0.8783
3742.688,2.301,59.106,34.5785,0.8277,0.8703
3742.8404,2.3281,55.8699,37.4432,0.8231,0.8618
3742.9928,2.3555,57.8683,35.2373,0.8352,0.8639
3743.1452,2.3505,59.6371,50.5986,0.8433,0.8708
3743.2976,2.3096,58.7734,46.6244,0.8467,0.876
3743.45,2.2884,57.5929,55.1215,0.8468,0.8828
3743.6024,2.2881,52.926,57.2039,0.835,0.8839
3743.7548,2.2817,49.1953,47.4537,0.8372,0.8823
3743.9072,2.2291,52.8516,43.8179,0.8496,0.8987
3744.0596,2.1561,53.5733,66.6168,0.8563,0.9201
3744.212,2.1464,51.5,66.8657,0.8287,0.8914
3744.3644,2.1835,54.7762,32.6162,0.8129,0.8813
3744.5168,2.2235,53.2615,33.9015,0.813,0.8534
3744.6692,2.2558,58.8824,26.345,0.8031,0.8663
3744.8216,2.2621,50.2097,33.8062,0.8195,0.8478
3744.974,2.2328,42.5973,28.5255,0.8007,0.8195
3745.1264,2.1946,42.1021,45.3131,0.7888,0.8395
3745.2788,2.1701,42.1021,34.187,0.7838,0.839
3745.4312,2.1712,46.081,44.7771,0.7685,0.835
3745.5836,2.2046,54.2958,38.7388,0.7593,0.8292
3745.736,2.231,56.585,41.8426,0.7821,0.8287
3745.8884,2.2335,52.8631,34.6552,0.7959,0.8474
3746.0408,2.2306,45.7061,36.7652,0.8024,0.8671
3746.1932,2.2292,54.5494,46.4853,0.7983,0.8691
3746.3456,2.2339,49.7455,44.2314,0.7925,0.857
3746.498,2.2489,54.1312,40.751,0.8088,0.8494
3746.6504,2.2575,57.7767,50.589,0.8141,0.8481
3746.8028,2.2652,66.0791,18.677,0.8148,0.8448
3746.9552,2.2821,58.2889,56.6271,0.8297,0.8433
3747.1076,2.3064,40.9157,60.2341,0.8533,0.8854
3747.26,2.3557,32.3773,35.4575,0.8673,0.9374
3747.4124,2.4167,28.4173,17.1277,0.8613,0.9546
3747.5648,2.4571,25.1173,18.85,0.8278,0.9014
3747.7172,2.4547,34.342,26.9217,0.7803,0.8254
3747.8696,2.3623,30.3194,25.1693,0.7322,0.7744
3748.022,2.2425,27.0621,26.7676,0.6709,0.722
3748.1744,2.181,19.9636,31.173,0.6055,0.6627
3748.3268,2.1671,24.242,24.5506,0.5639,0.6199
3748.4792,2.1677,27.7901,21.5672,0.5226,0.5795
3748.6316,2.1669,30.3895,21.7905,0.4903,0.5567
3748.784,2.1617,25.0821,28.0927,0.4664,0.5445
3748.9364,2.1634,24.9404,31.305,0.4544,0.5389
3749.0888,2.1672,28.8822,26.4842,0.447,0.5384
3749.2412,2.1669,23.7546,32.3195,0.4444,0.5399
3749.3936,2.1679,28.961,28.7837,0.4464,0.5426
3749.546,2.1678,29.9648,28.9992,0.4531,0.5461
3749.6984,2.1657,31.7148,23.8048,0.4602,0.5488
3749.8508,2.1609,26.8737,34.099,0.4678,0.5519
3750.0032,2.1571,26.8737,24.8914,0.4742,0.5552
3750.1556,2.1616,28.4107,23.6419,0.4803,0.5567
3750.308,2.1713,29.1615,27.0899,0.4848,0.5572
3750.4604,2.1756,26.19,24.5622,0.4923,0.5585
3750.6128,2.1798,29.3242,39.0518,0.5038,0.5608
3750.7652,2.1891,28.1396,40.2756,0.518,0.5646
3750.9176,2.1976,33.9782,31.0967,0.5418,0.5781
3751.07,2.1974,34.9334,31.3897,0.57,0.6021
3751.2224,2.2036,43.938,37.1162,0.6156,0.6386
3751.3748,2.2489,46.105,32.4572,0.6934,0.7463
3751.5272,2.3009,43.2486,50.3511,0.7241,0.8314
3751.6796,2.325,49.8823,39.9305,0.7685,0.8739
3751.832,2.3199,42.4464,30.4606,0.8218,0.936
3751.9844,2.3197,56.8002,30.7765,0.8534,0.9728
3752.1368,2.3257,50.1642,28.6611,0.8869,0.9949
3752.2892,2.339,47.9344,24.5687,0.8835,1.0118
3752.4416,2.3459,52.6054,32.4836,0.8915,0.9717
3752.594,2.3583,53.3979,34.7332,0.9122,0.9989
3752.7464,2.3768,66.7288,33.0982,0.9399,0.9996
3752.8988,2.4019,57.5716,58.6446,0.963,1.0101
3753.0512,2.4167,61.819,40.1451,0.9674,1.0222
3753.2036,2.4236,60.7812,54.475,0.9709,1.0497
3753.356,2.4205,61.3225,45.3164,0.994,1.1027
3753.5084,2.4052,59.3762,37.3921,1.0605,1.1406
3753.6608,2.3994,61.9806,71.9813,1.0909,1.0982
3753.8132,2.3943,59.4091,44.433,1.11,1.0467
3753.9656,2.3837,50.1642,33.4695,1.1099,1.01
